name,code,state,lat,lon
Halbarga,HBU,Karnataka,17.98847,77.298175
GANGAKHER,GNH,Maharashtra,18.973377,76.755511
NAILA,NIA, ,22.022964,82.564589
KUMAHU,KMGE, ,24.976944,83.946305
SHIU SAGAR ROAD,SSG, ,24.999465,83.895453
CHAMPA,CPH, ,22.034731,82.665149
Gautampura Road,GPX,Madhya Pradesh,23.2008894,75.6819899
RAIGADH ROAD,RGQ,Gujarat,23.596666,73.183592
GODHANESHWAR,GS,Gujarat,22.68118,72.36834
Gulaothi,GLH,Uttar Pradesh,28.582962,77.801799
Hasanabad,HNB,West Bengal,22.570155,88.912953
PULLA,PUA, ,16.809911,81.324846
KAIKORAM,KKRM, ,16.815341,81.364219
JALESWAR,JER, ,21.79749,87.220491
FAIZULLAPUR,FYZ, ,25.869213,80.893347
ERODE JN,ED, ,11.327682,77.725934
Harpalu,HR,Rajasthan,28.5690538,75.4910471
RASULABAD,RUB, ,25.826999,80.977088
SATH NARAINI,SNIE, ,25.795325,81.03942
DESUR,DUR,Karnataka,15.754344,74.49801
CHINCHLI,CNC,Karnataka,16.571697,74.855323
MATLABPUR,MTB, ,28.989821,78.656727
KANTH,KNT, ,29.059768,78.621471
MEWA NAWADA,MWE, ,29.118385,78.613167
SEOHARA,SEO, ,29.204807,78.580977
CHAKRAJ MAL,CAJ, ,29.249784,78.536047
DHAMPUR,DPR, ,29.305446,78.501588
HABIBWALA,HBW, ,29.349034,78.478973
GADHAKDA,GKD,Gujarat,21.237962,71.381719
PURAINI,PNI, ,29.388929,78.445574
NAGINA,NGG, ,29.437919,78.424119
BUNDKI,BEK, ,29.522577,78.3932854
GYANPUR ROAD,GYN,Uttar Pradesh,25.28014401,82.42728836
MURSHADPUR,MSDR, ,29.57239523,78.37564569
NAJIBABAD JN,NBD, ,29.60354,78.335733
FAZALPUR,FZL, ,29.59374102,78.27795372
CHANDOK,CNK, ,29.576786,78.152782
BALAWALI,BLW, ,29.6274345,78.1124328
RAISI,RSI, ,29.6928321,78.06643355
ADESAR,AAR,Gujarat,23.5529784,70.9720505
HARIHAR,HRR,Karnataka,14.515431,75.812314
Ganguwada,GVA,Andhra Pradesh,18.66763705,84.1072235
Gurhi,GUX,Madhya Pradesh,21.629554,76.580745
HANUMANGARH JN,HMH,Rajasthan,29.614904,74.297633
Angadippuram,AAM,Kerala,10.979489,76.207343
PHILLAUR JN,PHR, ,31.016907,75.785761
LADHOWAL,LDW, ,31.016957,75.785811
LUDHIANA JN,LDH, ,30.912367,75.847873
DHANDARIKALAN BLOCK HUT,BHOI, ,30.894741,75.87188
Kiwar Khed,HKR,Maharashtra,21.186952,76.8767
DHANDARI KALAN,DDL, ,30.874477,75.909491
SANAHWAL,SNL, ,30.837436,75.9795
DORAHA,DOA, ,30.804137,76.043303
JASPALON,JSPN, ,30.78473759,76.08015227
CHAWAPALL,CHA, ,30.75946257,76.12746498
KHANNA,KNN, ,30.707973,76.225134
GOVINDGARH,GVG, ,30.66948343,76.29707391
SIRHIND JN,SIR, ,30.624222,76.383194
SADHOO GARH,SDY, ,30.5828632,76.4484726
SARAI BANJARA,SBJ, ,30.538386,76.515682
RAJPURA JN,RPJ, ,30.48645895,76.59402019
SAMBHU,SMU, ,30.42902747,76.68414367
CHODIALA,CDL, ,29.896398,77.738546
IQBALPUR,IQB, ,29.875114,77.803799
ROORKEE,RK, ,29.851671,77.87417
DHANDHERA,DNRA, ,29.84340298,77.9019228
DAUSNI,DSNI, ,29.784745,77.979636
CHANNAPATNA,CPT,Karnataka,12.659673,77.203824
KATHGHAR,KGF, ,28.826066,78.796689
DALPATPUR,DLP, ,28.820438,78.877187
MUNDHA PANDE,MPH, ,28.800367,78.939038
RAMPUR,RMU, ,28.778863,79.023419
SHAHZAD NAGAR,SAR, ,28.750033,79.052147
DHAMORA,DAM, ,28.707129,79.087745
AMBIKA BHAWANI HALT,AABH, ,25.75143366,84.96900335
DIGHWARA,DGA, ,25.743938,85.003168
SITALPUR,STLR, ,25.76874,85.036638
JIWDHARA,JDR,Bihar,26.581722,84.906874
AGHWANPUR,AWP, ,28.939542,78.702865
KHARI AMRAPUR,KIA,Gujarat,23.390711,72.913948
IBRAHIMPUR,IMR,Karnataka,16.802926,75.719362
JUNAGADH JN,JND,Gujarat,21.530606,70.457612
JALIYA,JA,Gujarat,21.81635691,71.632491
INDUPALLI,IDP,Andhra Pradesh,16.479094,80.877069
DODBELE,DBL,Karnataka,13.216441,77.351193
KHURMABAD ROAD,KVD, ,25.021489,83.848303
Jamadobu,JBO,Jharkhand,23.715139,86.410031
KUDRA,KTQ, ,25.048552,83.793371
PUSAULI,PSE, ,25.097235,83.72151
SITAMPET,STPT, ,16.797409,81.211206
JHAMATPUR BAHARAN,JHBN,West Bengal,23.749987,88.098669
AMBALA CITY,UBC, ,30.378497,76.763996
JIRAT,JIT,West Bengal,23.098255,88.461461
BHIMADOLU,BMD, ,16.80848173,81.26109679
Jerthi Dadhia,JDD,Rajasthan,27.731618,75.20107747
LAKSHANNATH ROAD,LXD, ,21.842011,87.250953
JUGIJAN,JGJN,Assam,26.028001,92.81771
JAMGURI,JMI,Assam,26.38770714,93.96044797
CANSAULIM,CSM,Goa,15.344532,73.897226
BURHPURA,BPW, ,25.211179,78.42955
Indemau,IDM,Uttar Pradesh,26.318344,80.767021
KASTURI,KSR, ,27.139983,81.728838
MAIJAPUR,MIR, ,27.141734,81.773788
Junnor Deo,JNO,Madhya Pradesh,22.191279,78.592052
GONDA KACHAHRI,GDK, ,27.14022722,81.93402688
BARUACHAK,BRCK, ,27.122672,82.055181
Jogal,JOL,Orissa,21.696442,86.882714
Ichauli,ICL,Uttar Pradesh,25.520955,80.178833
MOTIGANJ,MOTG, ,27.101387,82.103635
JHILAHI,JLHI, ,27.07260404,82.17287786
Kachna,KAU,West Bengal,25.63373832,88.02464254
Bela Bela,BBHL, ,26.13719238,81.24875968
JANWAL,JOA,Maharashtra,18.55964,76.755147
Jadar,JADR,Gujarat,23.745814,72.952369
Jojwa,JJW,Gujarat,22.253213,73.642431
MANKAPUR JN,MUR, ,27.039058,82.227648
LAKHPAT NAGAR,LKNR, ,27.02762579,82.27758879
MASKANWA,MSW, ,27.00137923,82.3597396
ANANGUR,ANU, ,11.39694,77.820053
Pawapuri Road Halt,POE, ,25.160225,85.512918
S NARAYAN CHPLA,SNC, ,26.9810021,82.39616599
Hasanbazar Halt,HSB,Bihar,25.26658231,84.34929578
BAHMAN JYOTIA,BNGY, ,26.96626378,82.427355
PARSA TEWARI,PATI, ,26.95565,82.452155
JHUSI,JI,Uttar Pradesh,25.431145,81.916644
GOVINDNAGAR,GOVR, ,26.864223,82.707468
BASTI,BST, ,26.815678,82.770059
ORWARA,ORW, ,26.802389,82.830311
CHUREB,CRV, ,26.782155,82.977636
MANANWALA,MOW, ,31.612827,74.966562
JANDIALA,JNL, ,31.589979,75.054412
TANGRA,TRA, ,31.576426,75.107232
Jaswantgarh,JSH,Rajasthan,27.668988,74.443968
BUTARI,BTR, ,31.556444,75.183274
BABA BAKALARAYA,BBKR, ,31.541835,75.238827
BEAS,BEAS, ,31.5193738,75.2908085
DHILWAN,DIW, ,31.498953,75.335011
RAMIDI HALT,RYM, ,31.46595088,75.40784299
Kauriaa Jungle,JKI,Uttar Pradesh,26.881072,83.299798
HAMIRA,HMR, ,31.45628,75.432702
KARTARPUR,KRE, ,31.432388,75.492544
SURA NUSSI,SRX, ,31.380553,75.541964
Punthottam,POM, ,10.93262802,79.65731229
Loha,LOHA,Rajasthan,28.006921,74.619424
BABA SODHAL NAGAR,BBSL, ,31.35302035,75.56486813
JALANDHAR CITY,JUC, ,31.331665,75.591499
Kurabalakota,KBA,Andhra Pradesh,13.666284,78.485843
JALANDHAR CANT,JRC, ,31.306235,75.632106
Ambikeshwar,ABE,Madhya Pradesh,26.368567,77.963828
CHIHERU,CEU, ,31.26269475,75.70669128
MAULI HALT,MLIH, ,31.175,75.769234
MAULA ALI,MAUL, ,31.17531,75.769544
GORAYA,GRY, ,31.129722,75.774193
Jutogh,JTO,Himachal Pradesh,31.100734,77.122043
Jamalpur Shaikhan,JPS,Punjab,29.699949,75.857438
BHATIAN,BTTN, ,31.071444,75.780007
PANCHPATIA DEORIA HALT,PPDA, ,25.76873066,84.93612938
KHARBAO,KHBV,Maharashtra,19.297247,72.983444
KELA DEVI,KEV,Rajasthan,27.015612,77.329069
KORADACHERI,KDE,Tamil Nadu,10.771022,79.490035
SHRI GHASINAGAR,SHGN, ,27.08651484,76.62680541
KOLAGHAT,QGT, ,22.43433092,87.87965366
BIWAI,BW, ,27.11062304,76.69609247
KUSMHI,KHM, ,26.72824,83.453837
NAINI,NYN, ,25.393138,81.860042
CHITAHRA,CTHR,Madhya Pradesh,24.862627,80.842854
SATNA,STA,Madhya Pradesh,24.568619,80.827717
KALAS HALT,KALS,Karnataka,15.08644671,75.3899777
KAILASAPURAM,KLPM,Tamil Nadu,8.847387005,77.9946102
Khanapur Deccan,KHNP,Karnataka,17.942175,77.382161
Krishna Ballabh,KBSH,Jharkhand,24.255819,86.482965
KUKMA,KEMA,Gujarat,23.217031,69.766265
Karaikkudi Junction,KKDI,Tamil Nadu,10.068518,78.793315
JIRONA,JXN,Maharashtra,19.407451,77.951395
KARONJI,KJZ,Chhattisgarh,23.282475,82.923013
Kandaghat,KDZ,Himachal Pradesh,30.965544,77.106996
Nagapattinam Beach,NPB,Tamil Nadu,10.764487,79.848443
MUNDIKOTA,MNU, ,21.372513,79.834833
Jiwa Arain,JWN,Punjab,30.673761,74.355654
KACHEWANI,KWN, ,21.43031,79.981657
AMGAON,AGN, ,21.36129285,80.3746491
DURG,DURG, ,21.200327,81.291837
KAPAN,KPNA, ,22.026018,82.494827
KIRODIMALNAGAR,KDTR, ,21.926994,83.332507
MUTHANI,MTGE, ,25.173237,83.619143
STUARTPURAM,SPF, ,15.868003,80.406913
ELURU,EE, ,16.717816,81.119762
DENDULURU,DEL, ,16.781406,81.180472
ANGUA,AGV, ,21.892582,87.269923
DANTAN,DNT, ,21.930376,87.284055
Khutauna,KHTN,Bihar,26.494365,86.397414
BHABUA ROAD,BBU, ,25.173007,83.618913
Kasganj City,KJC,Uttar Pradesh,27.814972,78.658063
DURGAUTI,DGO, ,25.207897,83.539684
MAVELIPALAIYAM,MVPM, ,11.48091401,77.89921205
SANKARIDURG,SGE, ,11.445732,77.870439
DHANICHHA,DCX, ,25.2271654,83.49083723
KHAIRAR JN,KID,Uttar Pradesh,25.451955,80.236073
KHOH,KHOH,Uttar Pradesh,25.209491,80.979976
Kauli,KLI,Punjab,30.418388,76.519879
KULPAHAR,KLAR,Uttar Pradesh,25.29552,79.63751
KARAMNASA,KMS, ,25.239738,83.430892
KHANNA BANJARI,KHBJ,Madhya Pradesh,23.897087,80.822716
SAIDRAJA,SYJ, ,25.253531,83.35118
GANJ KHAWAJA,GAQ, ,25.273922,83.184363
FLYOVER CABIN MUGHALSARAI,FOCM, ,25.289359,83.172391
Kirakat,KCT,Uttar Pradesh,25.645355,82.924798
KHALILABAD,KLD, ,26.77453,83.055073
MAGHAR,MHH, ,26.750013,83.133741
SIHAPAR,SIPR, ,26.75790323,83.16487228
SAHJANWA,SWA, ,26.763075,83.2147
MALWAN,MWH, ,26.017246,80.685594
JAGATBELA,JTB, ,26.772224,83.278505
Krishnarajasagar,KJS,Karnataka,12.401426,76.567029
Kalka,KLK,Haryana,30.837667,76.931759
KURASTI KALAN,KKS, ,25.955085,80.752455
FATEHPUR,FTP, ,25.917489,80.801869
DOMINGARH,DMG, ,26.765251,83.341993
BANKATA,BTK, ,26.265917,84.09492
KALA BAKRA,KKL,Punjab,31.47518121,75.6303478
BARAGOPAL,BAGL, ,25.765088,84.906765
AWATAR NAGAR,ATNR, ,25.764396,84.956774
KHOTKHOTI,KHKT,Assam,25.952483,93.754761
ANTRI,ARI, ,26.03523372,78.22669945
KADIPUR SANI HA,KDPS,Uttar Pradesh,27.862753,80.779037
KHIRI TOWN,KITN,Uttar Pradesh,27.902944,80.788481
MANDA ROAD,MNF, ,25.162718,82.236678
MIRZAPUR,MZP, ,25.13435,82.569869
JHINGURA,JHG, ,25.12447467,82.65134645
PAHARA,PRE, ,25.11978426,82.72478169
DAGMAGPUR,DAP, ,25.098881,82.800991
CHUNAR,CAR, ,25.103351,82.874703
KAILAHAT,KYT, ,25.155223,82.947581
AHRAURA ROAD,ARW, ,25.19650072,83.01888346
JEONATHPUR,JEP, ,25.23139812,83.06189545
NEW WEST CABIN,NEWC, ,25.27379,83.10921
POWERKHEDA,PRKD, ,22.673479,77.747363
ITAYAKALAN,ITKL, ,23.049837,77.5462
KOSMA,KOZ,Uttar Pradesh,27.156663,78.837282
MANDI DIP,MDDP, ,23.093747,77.511077
KUTRALAM,KTM,Tamil Nadu,11.069825,79.557389
NANDGAON,NGN, ,20.307616,74.659526
KATAKHAL JN,KTX,Assam,24.83436,92.627067
Korba,KRBA,Chhattisgarh,22.337584,82.713013
ITARSI JN,ET, ,22.608258,77.767128
KUDALA SANGAM,KSAR,Karnataka,16.306774,75.891059
KYATSANDRA,KIAT,Karnataka,13.31619639,77.14811271
KASHIPURA SARAR,KSPR, ,22.120086,73.145838
CONTAI ROAD,CNT, ,22.078584,87.33984
Kuarmunda,KRMD,Orissa,22.286675,84.789851
GHATERA,GEA, ,23.8293873,79.6733909
KHAIRATABAD DCN,KQD,Andhra Pradesh,17.414221,78.46165
Mehuwala Halt,MHUL, ,29.411154,75.314968
ORKI,ORKI,Rajasthan,30.091597,73.891318
HADIAYA,HYA,Punjab,30.337054,75.477006
Malkera Junction,MLQ,Jharkhand,23.779733,86.296949
Kohir Deccan,KOHR,Andhra Pradesh,17.608886,77.711977
HIMMATPURA,HMQ,Haryana,29.750497,75.860597
NABA GRAM KANKU,NBKH,West Bengal,23.661572,88.10026
AMBIKA KALNA,ABKA,West Bengal,23.211377,88.353984
KHAMARGACHHI,KMAE,West Bengal,23.054229,88.44421
IPURUPALEM,IPPM, ,15.851913,80.385122
Kanina Khas,KNNK,Haryana,28.321249,76.300375
NUZVID,NZD, ,16.649931,80.961528
Konch,KNH,Uttar Pradesh,25.99510551,79.15770702
VATLUR,VAT, ,16.69451,81.044473
HAMITONGANJ,HOJ,West Bengal,26.688907,89.416841
KHAMKHED,KMKD, ,20.904161,76.122339
NIKURSINI,NSI, ,22.004654,87.306186
KOTLI KALAN,KTKL,Punjab,30.04110224,75.29755056
Jhankad Sarala Road,JSRD,Orissa,20.290186,86.304284
Dalpat Singhpur,DPT, ,29.929458,73.524416
BELDA,BLDA, ,22.07144398,87.33691374
MALKHERI,MAKR, ,24.169924,78.223009
MAGUDANCHAVADI,DC, ,11.55092,77.987264
BAGHORA,BJQ, ,24.1358767,78.2603362
KHURAI,KYE, ,24.051525,78.331128
SUMRERI,SMRR, ,24.006945,78.399411
KHEROL,KOY,Gujarat,23.310434,72.934133
JALIYA MATH,JLM,Gujarat,23.227583,72.877596
JERUWA KHERA,JRK, ,23.973745,78.478729
KAVERI,CV, ,11.351027,77.760945
ISARWARA,ISH, ,23.927214,78.548987
NARIAOLI,NOI, ,23.89567,78.604147
Kosli,KSI,Haryana,28.411947,76.464704
RATONA,RTZ, ,23.83539,78.685372
SAUGOR,SGO, ,23.84735,78.74292
Kundara,KUV,Kerala,8.960373,76.678549
DELHI CANTT,DEC,Delhi NCT,28.613534,77.116577
MAKRONIA,MKRN, ,23.86705,78.808077
LIDHORA KHURD,LDA, ,23.852972,78.872323
KARHIYA BHADELI,KYX, ,23.858464,79.504563
GOLA PATI,GTY, ,23.798776,79.738652
SAGONI,SAO, ,23.81189615,79.81143897
SALAIA,SYA, ,23.84607642,79.96911659
Kamalur,KMLR,Chhattisgarh,18.854521,81.276887
MAJHGAWAN PHATA,MJGP, ,23.88313329,80.3474741
KATNI MURWARA,KMZ, ,23.8343563,80.4014844
Kendposi,KNPS,Jharkhand,22.294845,85.732482
BINDKI ROAD,BKO, ,26.116562,80.580557
KANSPUR GUGAULI,KSQ, ,26.074302,80.625838
NAGOTHANE,NGTN,Maharashtra,18.539932,73.140769
Khanudih,KNF,Jharkhand,23.820218,86.192157
AGASOD,AGD, ,24.234023,78.216912
KARONDA,KOA, ,24.330273,78.265477
MOHASA,MXS, ,24.378687,78.2889
Khori,KORI,Haryana,28.187268,76.498091
DHAURA,DUA, ,24.44965,78.321791
JAKHALAUN,JLN, ,24.547359,78.341911
JIRON,JRO, ,24.608534,78.361937
LALITPUR,LAR, ,24.688222,78.395791
DAILWARA,DWA, ,24.78059,78.392945
JAKHAURA,JHA, ,24.870821,78.400513
GHATAKA VARANA,GKB, ,25.506883,76.160353
LAR ROAD,LRD,Uttar Pradesh,26.21389,83.910183
LEHRA MUHABBAT,LHM,Punjab,30.236037,75.162817
JALGAON JN,JL, ,21.018115,75.562875
ARNETHA,ARE, ,25.38977848,76.01867417
LIMBGAON,LBG,Maharashtra,19.1764581,77.20613425
KESHORAI PATAN,KPTN, ,25.324522,75.937733
GURLA N CABIN,GNCN, ,25.29723039,75.904656
HIRAPUR,HPR, ,20.42454023,74.93666
GURLA N,GQLN, ,25.29360315,75.90029863
MAISAR KHANA,MASK,Punjab,30.099805,75.13917
LAKHABAWAL,LKBL,Gujarat,22.409215,69.999514
GURLA W,GQLW, ,25.29033018,75.8848308
Kayalpattinam,KZY,Tamil Nadu,8.566912,78.09973
GURLA,GQL, ,25.270233,75.885268
SANJALI,SNJL, ,21.57580912,72.98861338
Korari,KURO,Uttar Pradesh,26.48788,80.529002
KOSAMBA JN,KSB, ,21.464052,72.954598
KCCN,KCCN, ,25.239081,75.879265
Kishan Manpura,KMNP,Rajasthan,27.299546,75.504945
SITARAMPUR,STN, ,23.723864,86.896472
THAPAR NAGAR,TNW, ,23.769198,86.70137
MEHSI,MAI,Bihar,26.354898,85.096319
ALMATTI,LMT,Karnataka,16.3459,75.9005
Kharkhauda,KXK,Uttar Pradesh,28.833445,77.739043
Lankalakoderu,LKDU,Andhra Pradesh,16.534517,81.681244
AMBIKAPUR,ABKP,Chhattisgarh,23.137032,83.145109
LIMBDI,LM,Gujarat,22.56604,71.789599
LalgopalGanj,LGO,Uttar Pradesh,25.642195,81.630185
CHHAPRA KACHERI,CI, ,25.785987,84.747095
GOLDINGANJ,GJH, ,25.754174,84.827254
Lohapur,LAP,West Bengal,24.302357,87.963719
JANDRAPETA,JAQ, ,15.809517,80.333681
CHIRALA,CLX, ,15.830755,80.353602
VIRAVALLI,VRVL, ,16.615947,80.912201
KUP,KUP,Punjab,30.60073163,75.85284596
LalGanj,LLJ,Uttar Pradesh,26.172392,80.973175
CHAUTH KA BARWARA,CKB, ,26.051333,76.149053
CHAURAKHERI,CRKR,Rajasthan,24.567234,77.122019
DIGOD,DXD,Rajasthan,25.196344,76.015396
KAJORAGRAM,KJME,West Bengal,23.615327,87.184665
Matheran,MAE,Maharashtra,18.989244,73.270911
Maonda,MADA,Rajasthan,27.809478,75.827673
VIRAPANDY ROAD,VRPD, ,11.59699,78.074581
KARBIGWAN,KBN, ,26.200502,80.502629
AUNG,AUNG, ,26.16423,80.544495
LONAND,LNN,Maharashtra,18.040769,74.190477
SANDALPUR,SLV, ,26.113488,78.196395
SITHOULI,STLI, ,26.145594,78.187004
GWALIOR JN,GWL, ,26.216483,78.182292
RAYARU,RRU, ,26.307454,78.129864
BANMOR,BAO, ,26.355565,78.0989272
Kuanriya,KXA,Rajasthan,25.130668,74.000153
NURABAD,NUB, ,26.406044,78.078092
SANK,SANK, ,26.43052,78.059751
MORENA,MRA, ,26.500504,78.003442
HETAMPUR,HET, ,26.611148,77.942969
GHER,GHER, ,26.666953,77.950981
DHAULPUR,DHO, ,26.697592,77.906049
Kurumbur,KZB,Tamil Nadu,8.585755,78.03964
Nallacheruvu,NCU,Andhra Pradesh,14.020565,78.177734
MANIA,MIA, ,26.805806,77.91965
JAJAU,JJ, ,26.934561,77.936725
BILOCHPURA AGRA,BFP, ,27.202619,77.987169
LUKWASA,LWS,Madhya Pradesh,25.110195,77.590102
RUNKUTA,RNKA, ,27.22285,77.897935
TUGLAKABAD EAST CABIN,TKEC, ,28.547701,77.276461
MALA,MALA,Uttar Pradesh,28.592851,79.916972
Mairabari,MBO,Assam,26.450839,92.421058
MAVAL,MAA,Rajasthan,24.432277,72.70044
KIVARLI,KWI,Rajasthan,24.54050716,72.8424187
SALAI BANWA,SLBN, ,24.42121336,83.00889544
NEW KATNI JN,NKJ, ,23.81363704,80.42045394
MANDAPAM,MMM,Tamil Nadu,9.280516,79.157354
MAJADA HALT,MJHL,Uttar Pradesh,28.461762,78.743209
MALLEMADUGU,MLMG,Andhra Pradesh,17.32513819,80.16058821
RATANGAON,RTGN, ,23.83657609,79.89251063
PATOHAN,PTHD, ,23.91401651,80.19046729
MALSAILU,MLSU,Maharashtra,19.86804892,77.12323764
ABOHAR,ABS,Punjab,30.13938342,74.19568618
MONGLAJHORA,MONJ,Assam,26.259236,89.963309
MAHPUR,MHO,Uttar Pradesh,25.605166,83.246984
GOSALPUR,GSPR,Madhya Pradesh,23.381806,80.059225
MADAN MAHAL,MML,Madhya Pradesh,23.159475,79.920425
MALLAPUR,MLP,Karnataka,15.672447,75.610219
Abutara Halt,ABW,West Bengal,26.0707762,89.5868746
VAGHLI,VGL, ,20.522649,75.074337
Mudigubba,MGB,Andhra Pradesh,14.349934,77.994996
Mokalsar,MKSR,Rajasthan,25.62535022,72.51804452
MAYAKONDA,MYK,Karnataka,14.284214,76.081381
DELHI KISHANGANJ,DKZ,Delhi NCT,28.664732,77.201256
MORAIYA,MORA,Gujarat,22.946834,72.454814
KHARAWAR,KRZ,Haryana,28.83154,76.681044
MUKUNDWADI HALT,MKDD,Maharashtra,19.859544,75.367553
AMBARI,ABX,Maharashtra,19.6893607,78.21668478
BAKTAR NAGAR,BQT, ,23.589945,87.156899
RANIGANJ,RNG, ,23.602851,87.11698
NIMCHA,NMC, ,23.626716,87.090288
KALIPAHARI,KPK, ,23.6652,87.01593
ASANSOL EAST,ASNE, ,23.686432,86.991176
ASANSOL JN,ASN, ,23.691441,86.975152
BARACHAK,BCQ, ,23.706726,86.928133
Milaoli,MIAL,Madhya Pradesh,26.296423,78.120963
ZARAP,ZARP,Maharashtra,15.94768,73.734105
Manigachi,MGI,Bihar,26.213719,86.146605
Mahanadi,MHN,West Bengal,26.882301,88.318628
Machhakunda,MKRD,Orissa,18.566875,82.666955
Manihari,MHI,Bihar,25.34321547,87.61972501
TELAPROLU,TOU, ,16.598822,80.890556
MADHUKUNDA,MDKD,West Bengal,23.62663,86.869091
PAMPORE,PMPR, ,26.24510008,80.48354241
MIRAJ JN,MRJ,Maharashtra,16.819946,74.638839
BHANDAI,BHA, ,27.06906445,77.96680748
MANWAL,MNWL,Jammu and Kashmir,32.769105,75.132225
AGRA CANTT,AGC, ,27.157992,77.990153
RAJA KI MANDI,RKM, ,27.193811,77.996613
KITHAM,KXM, ,27.253709,77.817054
FARAH TOWN,FHT, ,27.318183,77.758086
MANDAVALLI,MDVL,Andhra Pradesh,16.51880931,81.16074404
FARAH,FAR, ,27.334474,77.743659
CHINPAI,CPLE,West Bengal,23.839677,87.460637
BAAD,BAD, ,27.3959406,77.68965184
VRINDABAN ROAD,VRBD, ,27.555461,77.622835
AJHAI,AJH, ,27.63615,77.558423
CHATA,CHJ, ,27.711992,77.502978
KOSI KALAN,KSV, ,27.788551,77.445999
BANCHARI,BNCR, ,27.953085,77.362553
MAJRI NANGAL,MJNL,Rajasthan,28.011997,76.554869
DANISHPET,DSPT, ,11.85891916,78.13825634
SHOLAKA,SHLK, ,27.973644,77.360583
PALWAL,PWL, ,28.151841,77.342232
ASAOTI,AST, ,28.250878,77.323569
PIYALA BLOCK HUT,PYLA, ,28.288129,77.317824
BALLABGARH,BVH, ,28.34086092,77.31277597
TINNAPPATTI,TNT, ,11.812422,78.098803
KARUPPUR,KPPR, ,11.724176,78.090379
FARIDABAD NEW TOWN,FDN, ,28.376248,77.309368
TUGLAKABAD CABIN,TKDC, ,28.458853,77.303032
TUGLAKABAD,TKD, ,28.511963,77.294046
Mihinpurwa,MIN,Uttar Pradesh,28.02734412,81.38446715
Mul Marora,MME,Maharashtra,20.053466,79.658279
MADHOPUR PUNJAB,MDPB,Punjab,32.359168,75.594728
GHIALA,GILA,Punjab,32.151615,75.643939
MUKERIAN,MEX,Punjab,31.941873,75.611838
MALKISAR,MLC,Rajasthan,28.654232,73.862645
KESHAVGANJ,KVJ,Rajasthan,24.856164,73.071329
Nema Halt,NEMA,Bihar,25.40959229,85.07224851
MAYILADUTURAI JN,MV,Tamil Nadu,11.095237,79.62868
NIMTITA,NILE,West Bengal,24.625338,88.00764
BALA ROAD,BLRD,Gujarat,22.80462,71.703754
MURTI,MRTY,Maharashtra,18.681887,76.591573
MANJATTIDAL,MCJ,Tamil Nadu,10.792057,78.731401
VIRAMGAM JN,VG, ,23.129098,72.052968
ROHINI,RHNE, ,20.36287145,74.85980072
SOKALI,XSK, ,23.10318792,72.09033854
JAKHVADA,JKA, ,23.08720761,72.13538131
VIROCHANNAGAR,VCN, ,23.07848423,72.19618361
BLOCK AND CATCH SIDING CABINE NO.2,TGR2, ,19.701406,73.499954
MAUHARI,MZH,Madhya Pradesh,23.118661,81.769465
MULVAD,MVD,Karnataka,16.620372,75.746926
NIDVANDA,NDV,Karnataka,13.24514195,77.27312551
CHHARODI,CE, ,23.04912352,72.25091861
Murahara,MRHA,Bihar,24.91338044,86.93452611
VASAN IYAWA,WSE, ,23.02655761,72.31312501
Naranpur,NANR,Orissa,21.617209,85.637868
SANAND,SAU, ,23.02421582,72.38474947
GORA GHUMA,GGM, ,23.038848,72.454405
AMBLI ROAD,ABD, ,23.05437,72.494044
CHANDLODIYA,CLDY, ,23.074516,72.543606
Nindhar Benar,NDH,Rajasthan,27.00388171,75.72909641
KOTA JN,KOTA, ,25.223553,75.8805
SABARMATI F CABIN,SBTF, ,23.085912,72.570106
MATAUNDH,MTH,Uttar Pradesh,25.418978,80.148507
NAGDA JN,NAD, ,23.45592,75.412491
KHARSALIYA,KRSA, ,22.70508794,73.55448093
DEROL,DRL, ,22.630205,73.462158
Nandi Halt,NDY,Karnataka,13.384142,77.712486
VADODARA JN,BRC, ,22.310756,73.181065
BAKROL,BKRL, ,22.58810268,73.41920428
THONGANUR,TNGR, ,12.08227,78.358665
BUDDIREDDIPPATI,BDY, ,12.04465861,78.3127518
BOMMIDI,BQI, ,11.98469844,78.24628054
LOKUR,LCR, ,11.927787,78.174049
MAJGAON ASSAM,MZQ,Assam,26.430697,90.574137
CHAMPANER RD JN,CPN, ,22.541916,73.393378
LOTANA,LAN, ,22.523268,73.363557
SAMLAYA JN,SMLA, ,22.483966,73.302104
ALINDRA ROAD,AIR, ,22.440575,73.239854
PILOL,PIO, ,22.39641,73.186675
MERALGRAM,MQX,Jharkhand,24.19691,83.709634
CHHAYAPURI,CYI, ,22.388284,73.179698
Mandhali,MYE,Punjab,31.204703,75.831855
SARASWATINAGAR,SRWN, ,21.251382,81.603905
MAGARDAHA,MWF,Uttar Pradesh,24.388753,82.905844
MAHROI,MFQ,Madhya Pradesh,23.951414,80.919501
LAKHAKHERA,LEK,Madhya Pradesh,23.7639,80.574139
NIDAMANURU,NDM,Andhra Pradesh,16.507237,80.730551
MOTIPUR,MTR,Bihar,26.25703872,85.16819722
Murli Halt,MRLI,Jharkhand,25.017163,87.773199
Madwarani,MWRN,Chhattisgarh,22.165407,82.711553
ROOMA,RXM, ,26.35704,80.430357
NIRA,NIRA,Maharashtra,18.10496492,74.20908244
KULTI,ULT, ,23.737816,86.84887
Matalkunta,MTV,Andhra Pradesh,17.768291,77.56294
